timestamps,src_ip,dst_ip,src_port,dst_port,src_mac,dst_mac,protocol,packet_size,cpu_percent,memory_percent,bytes_sent,bytes_recv,packet_rate,label
2025-06-26T09:13:39.737678,192.168.0.103,74.125.169.73,38201,443,60:e9:aa:84:d4:ff,38:6b:1c:50:4a:24,UDP,75,10.0,66.3,33588249,874971237,51,anomaly
2025-06-26T09:13:39.782129,74.125.169.73,192.168.0.103,443,38201,38:6b:1c:50:4a:24,60:e9:aa:84:d4:ff,UDP,1292,75.5,66.2,33588249,874971237,51,normal
2025-06-26T09:13:39.798980,74.125.169.73,192.168.0.103,443,38201,38:6b:1c:50:4a:24,60:e9:aa:84:d4:ff,UDP,1292,10.0,66.2,33588249,874971237,52,anomaly
2025-06-26T09:13:39.817141,74.125.169.73,192.168.0.103,443,38201,38:6b:1c:50:4a:24,60:e9:aa:84:d4:ff,UDP,1292,18.2,66.2,33588249,874971237,52,anomaly
2025-06-26T09:13:39.839570,74.125.169.73,192.168.0.103,443,38201,38:6b:1c:50:4a:24,60:e9:aa:84:d4:ff,UDP,1292,23.1,66.2,33588249,874971237,52,anomaly
2025-06-26T09:13:39.860196,74.125.169.73,192.168.0.103,443,38201,38:6b:1c:50:4a:24,60:e9:aa:84:d4:ff,UDP,1292,26.1,66.2,33588249,874971237,51,anomaly
2025-06-26T09:13:39.879918,74.125.169.73,192.168.0.103,443,38201,38:6b:1c:50:4a:24,60:e9:aa:84:d4:ff,UDP,1292,28.0,66.2,33588249,874971237,51,anomaly
2025-06-26T09:13:39.900245,74.125.169.73,192.168.0.103,443,38201,38:6b:1c:50:4a:24,60:e9:aa:84:d4:ff,UDP,1292,29.2,66.2,33588249,874971237,51,anomaly
2025-06-26T09:13:39.919486,74.125.169.73,192.168.0.103,443,38201,38:6b:1c:50:4a:24,60:e9:aa:84:d4:ff,UDP,1292,22.7,66.2,33588249,874971237,51,anomaly
2025-06-26T09:13:39.939926,74.125.169.73,192.168.0.103,443,38201,38:6b:1c:50:4a:24,60:e9:aa:84:d4:ff,UDP,1292,29.2,66.2,33588249,874971237,51,anomaly
2025-06-26T09:13:39.960628,74.125.169.73,192.168.0.103,443,38201,38:6b:1c:50:4a:24,60:e9:aa:84:d4:ff,UDP,1292,25.0,66.3,33588249,874971237,51,anomaly
2025-06-26T09:13:39.984793,74.125.169.73,192.168.0.103,443,38201,38:6b:1c:50:4a:24,60:e9:aa:84:d4:ff,UDP,1292,33.3,66.3,33588249,874971237,50,anomaly
2025-06-26T09:13:40.031011,74.125.169.73,192.168.0.103,443,38201,38:6b:1c:50:4a:24,60:e9:aa:84:d4:ff,UDP,1292,73.2,66.3,33588249,874971237,49,normal
2025-06-26T09:13:40.061820,74.125.169.73,192.168.0.103,443,38201,38:6b:1c:50:4a:24,60:e9:aa:84:d4:ff,UDP,1292,44.4,66.3,33588249,874971237,49,normal
2025-06-26T09:13:40.084829,74.125.169.73,192.168.0.103,443,38201,38:6b:1c:50:4a:24,60:e9:aa:84:d4:ff,UDP,1292,26.9,66.3,33588249,874971237,48,anomaly
2025-06-26T09:13:40.107678,74.125.169.73,192.168.0.103,443,38201,38:6b:1c:50:4a:24,60:e9:aa:84:d4:ff,UDP,1292,29.6,66.3,33588249,874971237,48,anomaly
2025-06-26T09:13:40.129746,74.125.169.73,192.168.0.103,443,38201,38:6b:1c:50:4a:24,60:e9:aa:84:d4:ff,UDP,1292,30.8,66.3,33588249,874971237,48,anomaly
2025-06-26T09:13:40.151692,74.125.169.73,192.168.0.103,443,38201,38:6b:1c:50:4a:24,60:e9:aa:84:d4:ff,UDP,1292,25.9,66.3,33588249,874971237,48,anomaly
2025-06-26T09:13:40.171369,192.168.0.103,74.125.169.73,38201,443,60:e9:aa:84:d4:ff,38:6b:1c:50:4a:24,UDP,76,18.2,66.3,33588249,874971237,47,anomaly
2025-06-26T09:13:40.190400,74.125.169.73,192.168.0.103,443,38201,38:6b:1c:50:4a:24,60:e9:aa:84:d4:ff,UDP,1292,17.4,66.3,33588249,874971237,47,anomaly
2025-06-26T09:13:40.207647,74.125.169.73,192.168.0.103,443,38201,38:6b:1c:50:4a:24,60:e9:aa:84:d4:ff,UDP,1292,10.0,66.3,33588249,874971237,47,anomaly
2025-06-26T09:13:40.224556,74.125.169.73,192.168.0.103,443,38201,38:6b:1c:50:4a:24,60:e9:aa:84:d4:ff,UDP,1292,14.3,66.3,33588249,874971237,47,anomaly
2025-06-26T09:13:40.242212,74.125.169.73,192.168.0.103,443,38201,38:6b:1c:50:4a:24,60:e9:aa:84:d4:ff,UDP,1292,18.2,66.3,33588249,874971237,47,anomaly
2025-06-26T09:13:40.289248,192.168.0.103,74.125.169.73,38201,443,60:e9:aa:84:d4:ff,38:6b:1c:50:4a:24,UDP,82,70.4,66.3,33588249,874971237,47,normal
2025-06-26T09:13:40.307218,74.125.169.73,192.168.0.103,443,38201,38:6b:1c:50:4a:24,60:e9:aa:84:d4:ff,UDP,1292,26.1,66.3,33588249,874971237,48,anomaly
2025-06-26T09:13:40.325673,74.125.169.73,192.168.0.103,443,38201,38:6b:1c:50:4a:24,60:e9:aa:84:d4:ff,UDP,1292,20.0,66.3,33588249,874971237,48,anomaly
2025-06-26T09:13:40.347473,74.125.169.73,192.168.0.103,443,38201,38:6b:1c:50:4a:24,60:e9:aa:84:d4:ff,UDP,1292,26.9,66.3,33588249,874971237,48,anomaly
2025-06-26T09:13:40.367240,74.125.169.73,192.168.0.103,443,38201,38:6b:1c:50:4a:24,60:e9:aa:84:d4:ff,UDP,1292,29.2,66.3,33588249,874971237,48,anomaly
2025-06-26T09:13:40.387079,74.125.169.73,192.168.0.103,443,38201,38:6b:1c:50:4a:24,60:e9:aa:84:d4:ff,UDP,1292,37.5,66.3,33588249,874971237,48,anomaly
2025-06-26T09:13:40.406251,74.125.169.73,192.168.0.103,443,38201,38:6b:1c:50:4a:24,60:e9:aa:84:d4:ff,UDP,1292,30.4,66.3,33588249,874971237,48,anomaly
2025-06-26T09:13:40.425251,192.168.0.103,74.125.169.73,38201,443,60:e9:aa:84:d4:ff,38:6b:1c:50:4a:24,UDP,81,29.2,66.3,33588249,874971237,47,anomaly
2025-06-26T09:13:40.444355,74.125.169.73,192.168.0.103,443,38201,38:6b:1c:50:4a:24,60:e9:aa:84:d4:ff,UDP,1292,23.8,66.3,33588249,874971237,47,anomaly
2025-06-26T09:13:40.463906,192.168.0.103,104.208.16.90,46988,443,60:e9:aa:84:d4:ff,38:6b:1c:50:4a:24,TCP,179,22.7,66.3,33588249,874971237,47,anomaly
2025-06-26T09:13:40.482616,192.168.0.103,104.208.16.90,46988,443,60:e9:aa:84:d4:ff,38:6b:1c:50:4a:24,TCP,1494,30.4,66.3,33588249,874971237,47,anomaly
2025-06-26T09:13:40.502260,74.125.169.73,192.168.0.103,443,38201,38:6b:1c:50:4a:24,60:e9:aa:84:d4:ff,UDP,1292,26.1,66.3,33588249,874971237,47,anomaly
2025-06-26T09:13:40.555960,74.125.169.73,192.168.0.103,443,38201,38:6b:1c:50:4a:24,60:e9:aa:84:d4:ff,UDP,1292,81.0,66.3,33588249,874971237,46,normal
2025-06-26T09:13:40.578663,192.168.0.103,74.125.169.73,38201,443,60:e9:aa:84:d4:ff,38:6b:1c:50:4a:24,UDP,84,36.7,66.3,33588249,874971237,46,anomaly
2025-06-26T09:13:40.599865,74.125.169.73,192.168.0.103,443,38201,38:6b:1c:50:4a:24,60:e9:aa:84:d4:ff,UDP,1292,17.4,66.3,33588249,874971237,45,anomaly
2025-06-26T09:13:40.618200,74.125.169.73,192.168.0.103,443,38201,38:6b:1c:50:4a:24,60:e9:aa:84:d4:ff,UDP,1292,13.6,66.3,33588249,874971237,45,anomaly
2025-06-26T09:13:40.636618,192.168.0.103,74.125.169.73,38201,443,60:e9:aa:84:d4:ff,38:6b:1c:50:4a:24,UDP,79,13.6,66.3,33588249,874971237,45,anomaly
2025-06-26T09:13:40.653556,74.125.169.73,192.168.0.103,443,38201,38:6b:1c:50:4a:24,60:e9:aa:84:d4:ff,UDP,1292,5.3,66.3,33588249,874971237,45,anomaly
2025-06-26T09:13:40.670467,74.125.169.73,192.168.0.103,443,38201,38:6b:1c:50:4a:24,60:e9:aa:84:d4:ff,UDP,1292,9.5,66.3,33588249,874971237,45,anomaly
2025-06-26T09:13:40.687479,74.125.169.73,192.168.0.103,443,38201,38:6b:1c:50:4a:24,60:e9:aa:84:d4:ff,UDP,1292,10.0,66.3,33588249,874971237,45,anomaly
2025-06-26T09:13:40.704582,74.125.169.73,192.168.0.103,443,38201,38:6b:1c:50:4a:24,60:e9:aa:84:d4:ff,UDP,1292,9.5,66.3,33588249,874971237,45,anomaly
2025-06-26T09:13:40.721347,104.208.16.90,192.168.0.103,443,46988,38:6b:1c:50:4a:24,60:e9:aa:84:d4:ff,TCP,66,5.3,66.3,33588249,874971237,45,anomaly
2025-06-26T09:13:40.741044,104.208.16.90,192.168.0.103,443,46988,38:6b:1c:50:4a:24,60:e9:aa:84:d4:ff,TCP,66,20.8,66.4,33588249,874971237,45,anomaly
2025-06-26T09:13:40.797145,104.208.16.90,192.168.0.103,443,46988,38:6b:1c:50:4a:24,60:e9:aa:84:d4:ff,TCP,161,84.8,66.4,33588249,874971237,45,normal
2025-06-26T09:13:40.816633,192.168.0.103,104.208.16.90,46988,443,60:e9:aa:84:d4:ff,38:6b:1c:50:4a:24,TCP,66,20.0,66.4,33588249,874971237,45,anomaly
2025-06-26T09:13:40.838308,192.168.0.103,104.208.16.90,46988,443,60:e9:aa:84:d4:ff,38:6b:1c:50:4a:24,TCP,101,23.1,66.4,33588249,874971237,45,anomaly
2025-06-26T09:13:40.857664,104.208.16.90,192.168.0.103,443,46988,38:6b:1c:50:4a:24,60:e9:aa:84:d4:ff,TCP,66,17.4,66.4,33588249,874971237,45,anomaly
2025-06-26T09:13:41.318218,192.168.0.103,104.208.16.90,46988,443,60:e9:aa:84:d4:ff,38:6b:1c:50:4a:24,TCP,184,26.9,66.6,33600767,874971237,26,anomaly
2025-06-26T09:13:41.335246,192.168.0.103,104.208.16.90,46988,443,60:e9:aa:84:d4:ff,38:6b:1c:50:4a:24,TCP,1494,10.0,66.6,33600767,874971237,26,anomaly
2025-06-26T09:13:41.351999,192.168.0.103,104.208.16.90,46988,443,60:e9:aa:84:d4:ff,38:6b:1c:50:4a:24,TCP,1494,14.3,66.6,33600767,874971237,26,anomaly
2025-06-26T09:13:41.368847,192.168.0.103,104.208.16.90,46988,443,60:e9:aa:84:d4:ff,38:6b:1c:50:4a:24,TCP,1494,9.5,66.6,33600767,874971237,26,anomaly
2025-06-26T09:13:41.385683,192.168.0.103,104.208.16.90,46988,443,60:e9:aa:84:d4:ff,38:6b:1c:50:4a:24,TCP,1494,10.0,66.6,33600767,874971237,27,anomaly
2025-06-26T09:13:41.402537,192.168.0.103,104.208.16.90,46988,443,60:e9:aa:84:d4:ff,38:6b:1c:50:4a:24,TCP,1494,5.3,66.6,33600767,874971237,27,anomaly
2025-06-26T09:13:41.420096,192.168.0.103,104.208.16.90,46988,443,60:e9:aa:84:d4:ff,38:6b:1c:50:4a:24,TCP,1494,18.2,66.6,33600767,874971237,27,anomaly
2025-06-26T09:13:41.436820,192.168.0.103,104.208.16.90,46988,443,60:e9:aa:84:d4:ff,38:6b:1c:50:4a:24,TCP,1494,15.8,66.6,33600767,874971237,27,anomaly
2025-06-26T09:13:41.457824,192.168.0.103,104.208.16.90,46988,443,60:e9:aa:84:d4:ff,38:6b:1c:50:4a:24,TCP,1494,30.8,66.6,33600767,874971237,27,anomaly
2025-06-26T09:13:41.478476,192.168.0.103,104.208.16.90,46988,443,60:e9:aa:84:d4:ff,38:6b:1c:50:4a:24,TCP,102,16.7,66.6,33600767,874971237,27,anomaly
2025-06-26T09:13:41.540688,104.208.16.90,192.168.0.103,443,46988,38:6b:1c:50:4a:24,60:e9:aa:84:d4:ff,TCP,66,59.2,66.6,33600767,874971602,26,normal
2025-06-26T09:13:41.572453,104.208.16.90,192.168.0.103,443,46988,38:6b:1c:50:4a:24,60:e9:aa:84:d4:ff,TCP,66,35.1,66.6,33600767,874971602,26,anomaly
2025-06-26T09:13:41.599284,104.208.16.90,192.168.0.103,443,46988,38:6b:1c:50:4a:24,60:e9:aa:84:d4:ff,TCP,66,28.1,66.6,33600861,874971602,25,anomaly
2025-06-26T09:13:41.625312,104.208.16.90,192.168.0.103,443,46988,38:6b:1c:50:4a:24,60:e9:aa:84:d4:ff,TCP,66,27.6,66.6,33600861,874971602,25,anomaly
2025-06-26T09:13:41.655348,104.208.16.90,192.168.0.103,443,46988,38:6b:1c:50:4a:24,60:e9:aa:84:d4:ff,TCP,101,33.3,66.6,33600861,874971602,24,anomaly
2025-06-26T09:13:41.683749,192.168.0.103,104.208.16.90,46988,443,60:e9:aa:84:d4:ff,38:6b:1c:50:4a:24,TCP,66,37.1,66.7,33600861,874971602,24,anomaly
2025-06-26T09:13:41.803149,104.208.16.90,192.168.0.103,443,46988,38:6b:1c:50:4a:24,60:e9:aa:84:d4:ff,TCP,161,32.6,66.7,33600955,874971763,20,anomaly
2025-06-26T09:13:41.821177,192.168.0.103,104.208.16.90,46988,443,60:e9:aa:84:d4:ff,38:6b:1c:50:4a:24,TCP,66,13.6,66.7,33600955,874971763,20,anomaly
2025-06-26T09:13:42.545334,192.168.0.103,1.1.1.1,57079,53,60:e9:aa:84:d4:ff,38:6b:1c:50:4a:24,UDP,78,14.8,66.8,33600955,874971763,8,anomaly
2025-06-26T09:13:42.562772,192.168.0.103,1.1.1.1,57079,53,60:e9:aa:84:d4:ff,38:6b:1c:50:4a:24,UDP,78,14.3,66.8,33600955,874971763,9,anomaly
2025-06-26T09:13:42.639062,1.1.1.1,192.168.0.103,53,57079,38:6b:1c:50:4a:24,60:e9:aa:84:d4:ff,UDP,117,3.3,66.8,33601269,874972009,7,anomaly
2025-06-26T09:13:42.656740,1.1.1.1,192.168.0.103,53,57079,38:6b:1c:50:4a:24,60:e9:aa:84:d4:ff,UDP,129,17.4,66.8,33601269,874972009,7,anomaly
2025-06-26T09:13:42.673926,192.168.0.103,95.216.195.133,39104,80,60:e9:aa:84:d4:ff,38:6b:1c:50:4a:24,TCP,74,10.0,66.8,33601269,874972009,8,anomaly
2025-06-26T09:13:42.813810,95.216.195.133,192.168.0.103,80,39104,38:6b:1c:50:4a:24,60:e9:aa:84:d4:ff,TCP,74,31.3,66.8,33601545,874972083,7,anomaly
2025-06-26T09:13:42.831322,192.168.0.103,95.216.195.133,39104,80,60:e9:aa:84:d4:ff,38:6b:1c:50:4a:24,TCP,66,15.0,66.8,33601545,874972083,7,anomaly
2025-06-26T09:13:42.849772,192.168.0.103,95.216.195.133,39104,80,60:e9:aa:84:d4:ff,38:6b:1c:50:4a:24,TCP,154,19.0,66.8,33601545,874972083,8,anomaly
2025-06-26T09:13:43.006021,95.216.195.133,192.168.0.103,80,39104,38:6b:1c:50:4a:24,60:e9:aa:84:d4:ff,TCP,66,11.2,66.8,33601651,874972149,9,anomaly
2025-06-26T09:13:43.047248,192.168.0.103,95.216.195.133,39104,80,60:e9:aa:84:d4:ff,38:6b:1c:50:4a:24,TCP,78,67.3,66.8,33601839,874972485,10,normal
2025-06-26T09:13:43.064188,95.216.195.133,192.168.0.103,80,39104,38:6b:1c:50:4a:24,60:e9:aa:84:d4:ff,TCP,66,10.0,66.8,33601839,874972485,11,anomaly
2025-06-26T09:13:43.081192,95.216.195.133,192.168.0.103,80,39104,38:6b:1c:50:4a:24,60:e9:aa:84:d4:ff,TCP,270,10.0,66.8,33601839,874972485,12,anomaly
2025-06-26T09:13:43.097894,192.168.0.103,95.216.195.133,39104,80,60:e9:aa:84:d4:ff,38:6b:1c:50:4a:24,TCP,66,5.3,66.8,33601839,874972485,13,anomaly
2025-06-26T09:13:43.114625,192.168.0.103,95.216.195.133,39104,80,60:e9:aa:84:d4:ff,38:6b:1c:50:4a:24,TCP,66,10.0,66.8,33601839,874972485,14,anomaly
2025-06-26T09:13:43.327136,95.216.195.133,192.168.0.103,80,39104,38:6b:1c:50:4a:24,60:e9:aa:84:d4:ff,TCP,66,21.6,66.8,33601839,874972551,15,anomaly
2025-06-26T09:13:43.344444,0.0.0.0,0.0.0.0,0,0,38:6b:1c:50:4a:24,ff:ff:ff:ff:ff:ff,OTHER,42,10.0,66.8,33601839,874972593,16,anomaly
2025-06-26T09:13:43.590884,192.168.0.103,104.208.16.90,46988,443,60:e9:aa:84:d4:ff,38:6b:1c:50:4a:24,TCP,185,20.5,66.9,33601839,874972593,15,anomaly
2025-06-26T09:13:43.617429,192.168.0.103,104.208.16.90,46988,443,60:e9:aa:84:d4:ff,38:6b:1c:50:4a:24,TCP,1494,29.0,66.9,33601839,874972593,16,anomaly
2025-06-26T09:13:43.644906,192.168.0.103,104.208.16.90,46988,443,60:e9:aa:84:d4:ff,38:6b:1c:50:4a:24,TCP,1494,30.3,66.9,33601839,874972593,16,anomaly
2025-06-26T09:13:43.670173,192.168.0.103,104.208.16.90,46988,443,60:e9:aa:84:d4:ff,38:6b:1c:50:4a:24,TCP,1494,25.0,66.9,33615750,874972593,16,anomaly
2025-06-26T09:13:43.698102,192.168.0.103,104.208.16.90,46988,443,60:e9:aa:84:d4:ff,38:6b:1c:50:4a:24,TCP,1494,32.4,66.9,33615750,874972593,16,anomaly
2025-06-26T09:13:43.724527,192.168.0.103,104.208.16.90,46988,443,60:e9:aa:84:d4:ff,38:6b:1c:50:4a:24,TCP,1494,31.3,66.9,33615750,874972593,17,anomaly
2025-06-26T09:13:43.764679,192.168.0.103,104.208.16.90,46988,443,60:e9:aa:84:d4:ff,38:6b:1c:50:4a:24,TCP,1494,58.8,66.9,33615750,874972593,18,normal
2025-06-26T09:13:43.831289,192.168.0.103,104.208.16.90,46988,443,60:e9:aa:84:d4:ff,38:6b:1c:50:4a:24,TCP,1494,85.7,66.9,33615750,874972593,17,normal
2025-06-26T09:13:43.850065,192.168.0.103,104.208.16.90,46988,443,60:e9:aa:84:d4:ff,38:6b:1c:50:4a:24,TCP,1494,13.6,66.9,33615750,874972593,17,anomaly
2025-06-26T09:13:43.868718,192.168.0.103,104.208.16.90,46988,443,60:e9:aa:84:d4:ff,38:6b:1c:50:4a:24,TCP,1494,17.4,66.9,33615750,874972593,18,anomaly
2025-06-26T09:13:44.010622,104.208.16.90,192.168.0.103,443,46988,38:6b:1c:50:4a:24,60:e9:aa:84:d4:ff,TCP,66,5.4,66.9,33619212,874972791,18,anomaly
2025-06-26T09:13:44.049261,192.168.0.103,104.208.16.90,46988,443,60:e9:aa:84:d4:ff,38:6b:1c:50:4a:24,TCP,1494,66.0,66.9,33619212,874972923,18,normal
2025-06-26T09:13:44.066181,192.168.0.103,104.208.16.90,46988,443,60:e9:aa:84:d4:ff,38:6b:1c:50:4a:24,TCP,1494,14.3,66.9,33619212,874972923,18,anomaly
2025-06-26T09:13:44.083221,192.168.0.103,104.208.16.90,46988,443,60:e9:aa:84:d4:ff,38:6b:1c:50:4a:24,TCP,390,10.0,66.9,33619212,874972923,18,anomaly
2025-06-26T09:13:44.100061,104.208.16.90,192.168.0.103,443,46988,38:6b:1c:50:4a:24,60:e9:aa:84:d4:ff,TCP,66,9.5,66.9,33619212,874972923,18,anomaly
2025-06-26T09:13:44.117777,104.208.16.90,192.168.0.103,443,46988,38:6b:1c:50:4a:24,60:e9:aa:84:d4:ff,TCP,66,15.0,66.9,33619212,874972923,18,anomaly
2025-06-26T09:13:44.135749,104.208.16.90,192.168.0.103,443,46988,38:6b:1c:50:4a:24,60:e9:aa:84:d4:ff,TCP,66,9.5,66.9,33619212,874972923,19,anomaly
2025-06-26T09:13:44.152806,104.208.16.90,192.168.0.103,443,46988,38:6b:1c:50:4a:24,60:e9:aa:84:d4:ff,TCP,66,9.5,66.9,33619212,874972923,20,anomaly
2025-06-26T09:13:44.354679,104.208.16.90,192.168.0.103,443,46988,38:6b:1c:50:4a:24,60:e9:aa:84:d4:ff,TCP,66,17.5,66.9,33619306,874973154,19,anomaly
2025-06-26T09:13:44.373092,104.208.16.90,192.168.0.103,443,46988,38:6b:1c:50:4a:24,60:e9:aa:84:d4:ff,TCP,165,13.6,66.9,33619435,874973238,20,anomaly
2025-06-26T09:13:44.392654,192.168.0.103,104.208.16.90,46988,443,60:e9:aa:84:d4:ff,38:6b:1c:50:4a:24,TCP,66,18.2,66.9,33619435,874973238,21,anomaly
2025-06-26T09:13:44.410252,192.168.0.103,104.208.16.90,46988,443,60:e9:aa:84:d4:ff,38:6b:1c:50:4a:24,TCP,101,13.6,66.9,33619435,874973238,22,anomaly
2025-06-26T09:13:44.427423,0.0.0.0,0.0.0.0,0,0,38:6b:1c:50:4a:24,ff:ff:ff:ff:ff:ff,OTHER,42,5.3,66.9,33619435,874973238,23,anomaly
2025-06-26T09:13:44.445020,0.0.0.0,0.0.0.0,0,0,38:6b:1c:50:4a:24,ff:ff:ff:ff:ff:ff,OTHER,42,13.6,66.9,33619435,874973238,24,anomaly
2025-06-26T09:13:44.586213,192.168.0.100,239.255.255.251,0,0,90:02:a9:ce:aa:0b,60:e9:aa:84:d4:ff,OTHER,60,37.1,66.9,33619435,874973298,25,anomaly
2025-06-26T09:13:44.699214,104.208.16.90,192.168.0.103,443,46988,38:6b:1c:50:4a:24,60:e9:aa:84:d4:ff,TCP,66,14.7,66.9,33619435,874973364,21,anomaly
2025-06-26T09:13:45.689876,192.168.0.103,23.212.255.202,53106,443,60:e9:aa:84:d4:ff,38:6b:1c:50:4a:24,TCP,66,23.5,66.8,33619529,874973364,2,normal
2025-06-26T09:13:45.903447,0.0.0.0,0.0.0.0,0,0,38:6b:1c:50:4a:24,ff:ff:ff:ff:ff:ff,OTHER,42,18.0,66.8,33619529,874973406,2,normal
2025-06-26T09:13:45.921136,192.168.0.103,104.208.16.90,46988,443,60:e9:aa:84:d4:ff,38:6b:1c:50:4a:24,TCP,178,13.6,66.8,33632041,874973406,3,anomaly
2025-06-26T09:13:45.938502,192.168.0.103,104.208.16.90,46988,443,60:e9:aa:84:d4:ff,38:6b:1c:50:4a:24,TCP,1494,10.0,66.8,33632041,874973406,4,anomaly
2025-06-26T09:13:45.955494,192.168.0.103,104.208.16.90,46988,443,60:e9:aa:84:d4:ff,38:6b:1c:50:4a:24,TCP,1494,10.0,66.8,33632041,874973406,5,anomaly
2025-06-26T09:13:45.972514,192.168.0.103,104.208.16.90,46988,443,60:e9:aa:84:d4:ff,38:6b:1c:50:4a:24,TCP,1494,9.5,66.8,33632041,874973406,6,anomaly
2025-06-26T09:13:45.989382,192.168.0.103,104.208.16.90,46988,443,60:e9:aa:84:d4:ff,38:6b:1c:50:4a:24,TCP,1494,5.3,66.8,33632041,874973406,7,anomaly
2025-06-26T09:13:46.006461,192.168.0.103,104.208.16.90,46988,443,60:e9:aa:84:d4:ff,38:6b:1c:50:4a:24,TCP,1494,18.2,66.8,33632041,874973406,8,anomaly
2025-06-26T09:13:46.059233,192.168.0.103,104.208.16.90,46988,443,60:e9:aa:84:d4:ff,38:6b:1c:50:4a:24,TCP,1494,87.7,66.8,33632041,874973406,9,normal
2025-06-26T09:13:46.076707,192.168.0.103,104.208.16.90,46988,443,60:e9:aa:84:d4:ff,38:6b:1c:50:4a:24,TCP,1494,10.0,66.8,33632041,874973406,10,anomaly
2025-06-26T09:13:46.093758,192.168.0.103,104.208.16.90,46988,443,60:e9:aa:84:d4:ff,38:6b:1c:50:4a:24,TCP,1494,5.0,66.8,33632041,874973406,11,anomaly
2025-06-26T09:13:46.110530,192.168.0.103,104.208.16.90,46988,443,60:e9:aa:84:d4:ff,38:6b:1c:50:4a:24,TCP,102,10.0,66.8,33632041,874973406,12,anomaly
2025-06-26T09:13:46.137547,104.208.16.90,192.168.0.103,443,46988,38:6b:1c:50:4a:24,60:e9:aa:84:d4:ff,TCP,66,9.4,66.8,33632041,874973538,13,anomaly
2025-06-26T09:13:46.160346,104.208.16.90,192.168.0.103,443,46988,38:6b:1c:50:4a:24,60:e9:aa:84:d4:ff,TCP,66,25.9,66.8,33632041,874973831,14,anomaly
2025-06-26T09:13:46.178139,104.208.16.90,192.168.0.103,443,46988,38:6b:1c:50:4a:24,60:e9:aa:84:d4:ff,TCP,66,14.3,66.8,33632041,874973831,15,anomaly
2025-06-26T09:13:46.195269,104.208.16.90,192.168.0.103,443,46988,38:6b:1c:50:4a:24,60:e9:aa:84:d4:ff,TCP,66,9.5,66.8,33632135,874973831,16,anomaly
2025-06-26T09:13:46.212322,104.208.16.90,192.168.0.103,443,46988,38:6b:1c:50:4a:24,60:e9:aa:84:d4:ff,TCP,161,15.0,66.8,33632135,874973831,17,anomaly
2025-06-26T09:13:46.229250,192.168.0.103,104.208.16.90,46988,443,60:e9:aa:84:d4:ff,38:6b:1c:50:4a:24,TCP,66,9.5,66.8,33632135,874973831,18,anomaly
2025-06-26T09:13:46.292641,192.168.0.101,224.0.1.187,0,0,1a:cd:01:32:29:fc,60:e9:aa:84:d4:ff,OTHER,46,34.2,66.8,33632135,874973877,19,anomaly
2025-06-26T09:13:46.313246,192.168.0.100,239.255.255.250,0,0,90:02:a9:ce:aa:0b,01:00:5e:7f:ff:fa,OTHER,60,4.2,66.8,33632135,874973937,20,anomaly
2025-06-26T09:13:47.336610,0.0.0.0,0.0.0.0,0,0,38:6b:1c:50:4a:24,ff:ff:ff:ff:ff:ff,OTHER,42,13.2,66.7,33632135,874973979,1,normal
2025-06-26T09:13:48.149909,192.168.0.103,104.208.16.90,46988,443,60:e9:aa:84:d4:ff,38:6b:1c:50:4a:24,TCP,179,19.8,66.6,33639700,874973979,2,normal
2025-06-26T09:13:48.168617,192.168.0.103,104.208.16.90,46988,443,60:e9:aa:84:d4:ff,38:6b:1c:50:4a:24,TCP,1494,14.3,66.6,33639700,874973979,3,anomaly
2025-06-26T09:13:48.187679,192.168.0.103,104.208.16.90,46988,443,60:e9:aa:84:d4:ff,38:6b:1c:50:4a:24,TCP,1494,20.8,66.6,33639700,874973979,4,anomaly
2025-06-26T09:13:48.207213,192.168.0.103,104.208.16.90,46988,443,60:e9:aa:84:d4:ff,38:6b:1c:50:4a:24,TCP,1494,18.2,66.6,33639700,874973979,5,anomaly
2025-06-26T09:13:48.226341,192.168.0.103,104.208.16.90,46988,443,60:e9:aa:84:d4:ff,38:6b:1c:50:4a:24,TCP,1494,27.3,66.6,33639700,874973979,6,anomaly
2025-06-26T09:13:48.246885,192.168.0.103,104.208.16.90,46988,443,60:e9:aa:84:d4:ff,38:6b:1c:50:4a:24,TCP,1242,28.0,66.6,33639700,874973979,7,anomaly
2025-06-26T09:13:48.429090,104.208.16.90,192.168.0.103,443,46988,38:6b:1c:50:4a:24,60:e9:aa:84:d4:ff,TCP,66,25.7,66.6,33639700,874974045,7,anomaly
2025-06-26T09:13:48.446938,104.208.16.90,192.168.0.103,443,46988,38:6b:1c:50:4a:24,60:e9:aa:84:d4:ff,TCP,66,18.2,66.6,33639794,874974276,8,anomaly
2025-06-26T09:13:48.463951,104.208.16.90,192.168.0.103,443,46988,38:6b:1c:50:4a:24,60:e9:aa:84:d4:ff,TCP,165,10.0,66.6,33639794,874974276,9,anomaly
2025-06-26T09:13:48.480962,192.168.0.103,104.208.16.90,46988,443,60:e9:aa:84:d4:ff,38:6b:1c:50:4a:24,TCP,66,10.0,66.6,33639794,874974276,10,anomaly
2025-06-26T09:13:49.787649,192.168.0.103,23.212.255.136,59350,443,60:e9:aa:84:d4:ff,38:6b:1c:50:4a:24,TCP,66,25.4,66.8,33639888,874974276,1,normal
2025-06-26T09:13:49.813067,23.212.255.136,192.168.0.103,443,59350,38:6b:1c:50:4a:24,60:e9:aa:84:d4:ff,TCP,66,28.6,66.8,33639888,874974342,2,normal
